date_3m_start,bnf_code,roll_3m_quantity
2018-05-01,1310020A0AAAAAA,285537.0
2018-05-01,0704020ABAAAAAA,10922106.0
2018-05-01,040201030AAABAB,2472911.0
2018-05-01,0403010X0AAAFAF,2397453.0
2018-05-01,0601021A0AAADAD,1834808.0
2018-05-01,0201010F0AAAFAF,2354680.0
2018-05-01,0205052N0AAAHAH,1604967.0
2018-05-01,0801030L0AAAAAA,661221.0
2018-05-01,0204000K0AAACAC,1173926.0
2018-05-01,0403040X0AAAMAM,1670094.0
2018-05-01,0303020G0AAAAAA,2606758.0
2018-05-01,0403040X0AAANAN,18370152.0
2018-05-01,0501011P0AAAFAF,13375700.0
2018-05-01,0408010H0AAAAAA,11554681.0
2018-05-01,0304010E0AAABAB,22929200.0
2018-05-01,0403030E0AAAHAH,810250.0
2018-05-01,0606020W0AAABAB,204908.0
2018-05-01,0403010V0AAAEAE,3053662.0
2018-05-01,0403040W0AAAEAE,3051425.0
2018-05-01,0704020N0AAABAB,6692510.0
2018-05-01,0206020R0AAAEAE,878906.0
2018-05-01,0406000T0AAAGAG,15084296.0
2018-05-01,0407010H0AADSDS,317741.0
2018-05-01,0704020ABAAABAB,6624248.0
2018-05-01,0212000X0AAAAAA,5158043.0
2018-05-01,0403030Z0AAAAAA,332280.0
2018-05-01,0212000AAAAAAAA,6657145.0
2018-05-01,0106020I0AAAIAI,7800114.0
2018-05-01,0401020B0AAABAB,699238.0
2018-05-01,0601022B0AAARAR,6970352.0
2018-05-01,040201030AAAAAA,3957591.0
2018-05-01,0205051R0AAANAN,4381413.0
2018-05-01,0409010W0AAABAB,1329385.0
2018-05-01,0206020A0AAABAB,97600565.0
2018-05-01,0301011R0AABDBD,2493806.0
2018-05-01,0206020T0AAAVAV,148220.0
2018-05-01,0404000S0AAADAD,156393.0
2018-05-01,040201060AAAQAQ,1121633.0
2018-05-01,1104010S0AABBBB,49500.0
2018-05-01,0205051M0AAAAAA,8897727.0
2018-05-01,0205040D0AAABAB,18270769.0
2018-05-01,0408010AEAAAEAE,14977319.0
2018-05-01,0602020N0AAABAB,864624.0
2018-05-01,0403010X0AAADAD,2105765.0
2018-05-01,0102000P0AAABAB,32907494.0
2018-05-01,0905030G0AABCBC,1149206.0
2018-05-01,040801020AAACAC,161998.0
2018-05-01,0103010H0AAABAB,46500.0
2018-05-01,0301020I0AAACAC,1474766.0
2018-05-01,0402010U0AAAEAE,272074.0
2018-05-01,0406000T0AAAKAK,1526696.0
2018-05-01,0402010ABAAAKAK,1952621.0
2018-05-01,0205052C0AAACAC,19232843.0
2018-05-01,0501012G0AAAFAF,10277400.0
2018-05-01,040201030AAACAC,1008464.0
2018-05-01,0205051I0AAABAB,3035627.0
2018-05-01,0409010W0AAACAC,3459776.0
2018-05-01,0901020N0AAABAB,966938.0
2018-05-01,0603020T0AABKBK,96224.0
2018-05-01,0202030X0AAABAB,644987.0
2018-05-01,0704020J0AAACAC,7363870.0
2018-05-01,0205052V0AAACAC,1605360.0
2018-05-01,0407010Q0AAAAAA,799856.0
2018-05-01,1104020T0AAAAAA,6332918.5
2018-05-01,0206030N0AAAAAA,13916862.0
2018-05-01,0407020C0AAAEAE,136808038.0
2018-05-01,1306020J0AAABAB,586125.0
2018-05-01,040201030AAAEAE,1645960.0
2018-05-01,0409020N0AAALAL,606954.0
2018-05-01,0202020L0AABDBD,65138657.0
2018-05-01,0205052B0AAACAC,776773.0
2018-05-01,0604020C0AAAAAA,26673382.0
2018-05-01,1304000V0AAADAD,21270750.0
2018-05-01,0604011G0AABDBD,1480775.0
2018-05-01,1001010P0AAAIAI,5787310.0
2018-05-01,040201060AAAAAA,3852968.0
2018-05-01,0503021A0AAAAAA,397749.0
2018-05-01,0205051R0AAALAL,6737254.0
2018-05-01,0408010W0AAACAC,5474096.0
2018-05-01,040801050AAABAB,2526166.0
2018-05-01,0411000D0AAABAB,7429803.0
2018-05-01,0205040D0AAACAC,45592944.0
2018-05-01,0408010H0AAACAC,7564967.0
2018-05-01,0407010F0AAACAC,14814510.0
2018-05-01,0408010F0AAABAB,8907872.0
2018-05-01,0205052B0AAABAB,1527130.0
2018-05-01,0304010E0AAAAAA,17045417.0
2018-05-01,0404000S0AAACAC,57449.0
2018-05-01,1106000ADAAAAAA,262100.0
2018-05-01,0408010AEAAABAB,12269552.0
2018-05-01,0212000AAAAADAD,7177772.0
2018-05-01,0403010X0AAABAB,3097685.0
2018-05-01,0202020L0AABBBB,29821476.0
2018-05-01,0504010Y0AAAHAH,9369567.0
2018-05-01,0403010N0AAAQAQ,39598.0
2018-05-01,0601021A0AAACAC,863355.0
2018-05-01,0205051I0AAACAC,5278721.0
2018-05-01,0411000G0AAAAAA,2670733.0
2018-05-01,0403030E0AAACAC,3871840.0
2018-05-01,1003020R0AAAAAA,11704220.0
2018-05-01,020400080AAAFAF,1934360.0
2018-05-01,0408010AEAAAFAF,5000349.0
2018-05-01,1001040C0AAABAB,22680531.0
2018-05-01,0504010T0AAAEAE,3365222.0
2018-05-01,0205052I0AAAAAA,3469369.0
2018-05-01,040801020AAAAAA,14750.0
2018-05-01,0303020G0AAADAD,765284.0
2018-05-01,0212000Y0AAAKAK,163020.0
2018-05-01,0205020M0AAAAAA,2538349.0
2018-05-01,0205051M0AAABAB,16180230.0
2018-05-01,0603010I0AAACAC,8274442.0
2018-05-01,0501021L0AAAGAG,562742.0
2018-05-01,0102000A0AAAAAA,3647682.0
2018-05-01,0501021L0AAABAB,1271345.0
2018-05-01,0402010A0AAAAAA,1727031.0
2018-05-01,0103010T0AAADAD,6139.0
2018-05-01,0602010M0AAAQAQ,56.0
2018-05-01,1302010M0AAAAAA,337298.0
2018-05-01,0411000E0AAABAB,825440.0
2018-05-01,0409010H0AAAAAA,1221170.0
2018-05-01,0103050T0AAABAB,2403028.0
2018-05-01,0205040D0AAAAAA,7705696.0
2018-05-01,0407020Q0AAABAB,305699.0
2018-05-01,0204000M0AAABAB,105300.0
2018-05-01,0606020W0AAADAD,47061.0
2018-05-01,0606020R0AAADAD,747295.0
2018-05-01,0402030K0AAACAC,191765.0
2018-05-01,0307000J0AAAAAA,62993117.0
2018-05-01,0206030Y0AAAAAA,4106192.0
2018-05-01,0206030Y0AAACAC,12843.0
2018-05-01,0501130R0AAAAAA,2476554.0
2018-05-01,1106000ABAAAAAA,932230.0
2018-05-01,0407020Q0AACNCN,100820795.0
2018-05-01,0304010I0AAABAB,53097265.0
2018-05-01,0206020R0AAABAB,1178699.0
2018-05-01,0403010R0AAALAL,120313.0
2018-05-01,0103050E0AAABAB,5867699.0
2018-05-01,0102000P0AAAAAA,965054.0
2018-05-01,0105010E0AAAAAA,7553113.0
2018-05-01,0212000P0AAABAB,1288860.0
2018-05-01,0404000S0AAAEAE,141948.0
2018-05-01,0702010F0AAACAC,70208.0
2018-05-01,020400060AAABAB,70816.0
2018-05-01,0803041S0AAABAB,6421883.0
2018-05-01,0106020M0AAATAT,28484100.0
2018-05-01,1106000AJAAAAAA,262005.0
2018-05-01,0304030C0AABFBF,51.0
2018-05-01,0205052Q0AAACAC,560407.0
2018-05-01,0503021C0AAACAC,5602436.0
2018-05-01,0501080D0AAAHAH,874711.0
2018-05-01,0501012G0AAAPAP,884200.0
2018-05-01,1501030G0AAAAAA,178598.0
2018-05-01,1001030C0AAAAAA,14792538.0
2018-05-01,0205052C0AAABAB,14145460.0
2018-05-01,1304000Y0AAAAAA,8362200.0
2018-05-01,0607010T0AAABAB,57530.0
2018-05-01,0602010M0AAADAD,124464.0
2018-05-01,1106000X0AAACAC,107110.0
2018-05-01,0209000Y0AAABAB,466240.0
2018-05-01,0304010J0AAABAB,1472203.0
2018-05-01,0208020V0AABBBB,157475.0
2018-05-01,1001010P0AAAHAH,4242645.0
2018-05-01,0202020D0AAADAD,83480.0
2018-05-01,0501080W0AAAIAI,8461622.0
2018-05-01,0402010U0AAAHAH,1222401.0
2018-05-01,1001010AJAAAAAA,1167629.0
2018-05-01,0101021B0AAAHAH,12962603.0
2018-05-01,0605020E0AAAEAE,1228468.0
2018-05-01,0401020P0AAABAB,7426727.0
2018-05-01,0803041L0AAAAAA,6637783.0
2018-05-01,0906040N0AAA1A1,749869.0
2018-05-01,0501013B0AAATAT,24203000.0
2018-05-01,0501011P0AAAJAJ,27495098.0
2018-05-01,0206010K0AAABAB,9309233.0
2018-05-01,0402010A0AAABAB,689443.0
2018-05-01,0604011Y0AAAAAA,2385271.0
2018-05-01,0205051I0AAADAD,8220128.0
2018-05-01,0704020AAAAABAB,1031453.0
2018-05-01,0704020N0AAAAAA,2611412.0
2018-05-01,0103010T0AAACAC,10272879.0
2018-05-01,0102000N0AAABAB,23820237.0
2018-05-01,0502050C0AAAAAA,4849352.0
2018-05-01,1304000G0AACBCB,32430.0
2018-05-01,0802010M0AAABAB,3141099.0
2018-05-01,0406000B0AAABAB,18117644.0
2018-05-01,0409020C0AAACAC,1032830.0
2018-05-01,0408010H0AAAWAW,1136203.0
2018-05-01,040801050AAAAAA,3997531.0
2018-05-01,0407010H0AAAWAW,7442951.0
2018-05-01,0106020M0AAACAC,37583844.0
2018-05-01,0604020B0AAAAAA,2452372.0
2018-05-01,0206020A0AAAAAA,153021165.0
2018-05-01,0403040W0AAAJAJ,2625108.0
2018-05-01,0401010R0AAACAC,3246162.0
2018-05-01,0204000E0AAACAC,8153295.0
2018-05-01,0103010H0AAAAAA,65744.0
2018-05-01,0205010J0AAAGAG,1532790.0
2018-05-01,0501030V0AAAFAF,537615.0
2018-05-01,0401010T0AAAMAM,4581982.0
2018-05-01,0802010G0AAAEAE,11683159.0
2018-05-01,0408010H0AAAPAP,586299.0
2018-05-01,0205051R0AAAMAM,5689632.0
2018-05-01,0408010F0AAACAC,993808.0
2018-05-01,0205052N0AAABAB,34572990.0
2018-05-01,0410030A0AAADAD,1857724.0
2018-05-01,1106000ABAAABAB,1551147.0
2018-05-01,0406000P0AAAEAE,9067142.0
2018-05-01,0501013K0AAAAAA,788581.0
2018-05-01,0406000D0AAAAAA,7186081.0
2018-05-01,0403030P0AAAAAA,8176144.0
2018-05-01,0403040W0AAAAAA,6319024.0
2018-05-01,0402010ABAAACAC,4636445.0
2018-05-01,0408010D0AAACAC,484803.0
2018-05-01,040801050AAAVAV,674676.0
2018-05-01,0501120L0AAAAAA,553093.0
2018-05-01,1201010G0AAACAC,193070.0
2018-05-01,1106000Z0AAABAB,287700.0
2018-05-01,0103050L0AAAHAH,5289260.0
2018-05-01,0402010ABAAAFAF,1417526.0
2018-05-01,0601023B0AAABAB,2608672.0
2018-05-01,0407020K0AAABAB,71207.0
2018-05-01,0402010D0AAAKAK,581033.0
2018-05-01,0209000Y0AAAAAA,44053.0
2018-05-01,0901020D0AAAEAE,11731494.0
2018-05-01,0202030S0AAAUAU,2334215.0
2018-05-01,0409010N0AAABAB,7248518.0
2018-05-01,0408010G0AAABAB,122075492.0
2018-05-01,130201100AAAMAM,40001522.0
2018-05-01,1001010AJAAACAC,173904.0
2018-05-01,0206030N0AAABAB,7764464.0
2018-05-01,0205052Q0AAAAAA,1202440.0
2018-05-01,0408010H0AAA1A1,3521139.0
2018-05-01,0601023B0AAAAAA,1901131.0
2018-05-01,0204000E0AAABAB,33700548.0
2018-05-01,040702040AAAAAA,270613316.0
2018-05-01,1001040C0AAAAAA,37230337.0
2018-05-01,0403010F0AAABAB,1822141.0
2018-05-01,0212000B0AAABAB,150792805.0
2018-05-01,0103050E0AAAGAG,2399755.0
2018-05-01,0205052I0AAACAC,6388022.0
2018-05-01,0106020C0AAAEAE,209084.0
2018-05-01,0202030C0AAASAS,62505.0
2018-05-01,0205052V0AAABAB,1655577.0
2018-05-01,0208020V0AAAAAA,54225332.0
2018-05-01,0407020M0AAAEAE,883235.0
2018-05-01,0403040X0AAALAL,2182800.0
2018-05-01,0202040C0AAAAAA,669794.0
2018-05-01,0211000P0AAACAC,6859339.0
2018-05-01,0212000B0AAAAAA,57075704.0
2018-05-01,0402010ABAAABAB,14310903.0
2018-05-01,1310011M0AAAAAA,190875.0
2018-05-01,1304000T0AACCCC,29022.0
2018-05-01,0402010A0AAAGAG,872515.0
2018-05-01,0409010Y0AAAAAA,1373867.0
2018-05-01,0205052I0AAABAB,6679396.0
2018-05-01,0104020L0AAAAAA,29171725.0
2018-05-01,020400080AAAEAE,1749426.0
2018-05-01,0206040AEAAAAAA,2638800.0
2018-05-01,1304000F0AAAAAA,8803465.0
2018-05-01,0406000G0AAAAAA,217082.0
2018-05-01,0410030A0AAAEAE,1314869.0
2018-05-01,0304010G0AAABAB,17990988.0
2018-05-01,0501050C0AAABAB,7755522.0
2018-05-01,0906027G0AAABAB,24208592.0
2018-05-01,0603020T0AAACAC,51673326.0
2018-05-01,0203020D0AAABAB,2486544.0
2018-05-01,1306010Y0AAAAAA,5244300.0
2018-05-01,0202020D0AAAEAE,18094548.0
2018-05-01,0401020P0AAACAC,247201.0
2018-05-01,0205052P0AAABAB,979521.0
2018-05-01,0501050B0AAAHAH,2640960.0
2018-05-01,1001010J0AABHBH,12026630.0
2018-05-01,0205052C0AAAHAH,7223961.0
2018-05-01,1303000D0AAACAC,2885712.0
2018-05-01,0103050E0AAAFAF,2891755.0
2018-05-01,0704020AAAAAAAA,1593543.0
2018-05-01,0307000J0AAACAC,20999204.0
2018-05-01,0407010N0AAAAAA,101742156.0
2018-05-01,0409020S0AAAEAE,5633158.0
2018-05-01,0407010P0AAABAB,6214853.0
2018-05-01,1001010AAAAABAB,2145033.0
2018-05-01,0403010V0AAADAD,6570401.0
2018-05-01,0501030T0AAAJAJ,10193573.0
2018-05-01,0401020B0AAAAAA,1520772.0
2018-05-01,0702020F0AAAFAF,70888.0
2018-05-01,0105020D0AAACAC,8658.0
2018-05-01,0401020T0AAABAB,658708.0
2018-05-01,0403040X0AAAJAJ,1091280.0
2018-05-01,0205020M0AAABAB,768899.0
2018-05-01,0408010A0AAAIAI,2309724.0
2018-05-01,0206030Y0AAABAB,1206536.0
2018-05-01,0501030I0AAABAB,8221703.0
2018-05-01,0704010V0AAAAAA,990589.0
2018-05-01,0401020T0AAACAC,312473.0
2018-05-01,0408010H0AAABAB,9745055.0
2018-05-01,0407010H0AAAQAQ,32620524.0
2018-05-01,0407042F0AAAAAA,11134607.0
2018-05-01,020400060AAAAAA,293854.0
2018-05-01,1001030L0AAABAB,878040.0
2018-05-01,0403040W0AAAKAK,2833465.0
2018-05-01,0501011P0AAADAD,14080900.0
2018-05-01,0204000R0AAAJAJ,32420553.0
2018-05-01,1203010E0AAAAAA,10906500.0
2018-05-01,1305020D0AAAFAF,4435260.0
2018-05-01,1001010P0AAAEAE,56420541.0
2018-05-01,0603020T0AAABAB,969972.0
2018-05-01,0504010Y0AAAFAF,9875628.0
2018-05-01,0403040X0AAAGAG,134640.0
2018-05-01,0201010F0AAAEAE,11095181.0
2018-05-01,0403040Y0AAABAB,11461743.0
2018-05-01,0501100H0AAAFAF,215532.0
2018-05-01,0401010Z0AAACAC,11370392.0
2018-05-01,0109010U0AAABAB,4568934.0
2018-05-01,0205052C0AAADAD,15681354.0
2018-05-01,0402010A0AAAEAE,352598.0
2018-05-01,0403010J0AAAAAA,5695706.0
2018-05-01,0501120L0AAAFAF,2046235.0
2018-05-01,0403030E0AAAAAA,70523807.0
2018-05-01,0501012G0AAAAAA,2672381.0
2018-05-01,0704010U0AAAAAA,54296110.0
2018-05-01,1001010AJAAABAB,943050.0
2018-05-01,0301011R0AAAXAX,4827052.0
2018-05-01,0407010F0AAAKAK,31904918.0
2018-05-01,0403030X0AAABAB,2750180.0
2018-05-01,0206020L0AAAAAA,12597520.0
2018-05-01,0205051K0AAAAAA,869209.0
2018-05-01,1002020C0AAABAB,29287245.0
2018-05-01,0501130R0AAAEAE,1112635.0
2018-05-01,0702010G0AAAGAG,2681468.0
2018-05-01,0501013B0AAAKAK,14429375.0
2018-05-01,040801050AAADAD,5639152.0
2018-05-01,0205052A0AAABAB,647651.0
2018-05-01,0212000X0AAADAD,9006071.0
2018-05-01,0403030X0AAACAC,1712662.0
2018-05-01,0304010ABAAAAAA,2360714.0
2018-05-01,0411000D0AAADAD,53237.0
2018-05-01,0606020A0AAAAAA,191845.0
2018-05-01,0408010ADAAAAAA,1382750.0
2018-05-01,0403030D0AAACAC,14510343.0
2018-05-01,0703021Q0AAAAAA,50264866.0
2018-05-01,0204000ABAAAAAA,3656277.0
2018-05-01,0402010ABAAADAD,3171893.0
2018-05-01,0406000A0AAADAD,289542.0
2018-05-01,0501080W0AAADAD,3254871.0
2018-05-01,0304010J0AAACAC,3044376.0
2018-05-01,0601021X0AAADAD,435045.0
2018-05-01,0205051I0AAAAAA,1160787.0
2018-05-01,0202040B0AAAAAA,1983720.0
2018-05-01,0407010H0AAAMAM,492619213.0
2018-05-01,0601023R0AAACAC,575611.0
2018-05-01,0205020M0AAACAC,1030085.0
2018-05-01,0402010D0AAAIAI,1440507.0
2018-05-01,040201060AAABAB,735950.0
2018-05-01,0803042A0AAABAB,720259.0
2018-05-01,0603020T0AABHBH,1204846.0
2018-05-01,0204000K0AAABAB,5699077.0
2018-05-01,1103010H0AAAAAA,164925.0
2018-05-01,0407020G0AAACAC,64746526.0
2018-05-01,0202030S0AAATAT,13461007.0
2018-05-01,0411000D0AAAJAJ,107570.0
2018-05-01,0205051R0AAATAT,436950.0
2018-05-01,0408010I0AAABAB,1435907.0
2018-05-01,0402010S0AAADAD,4747949.0
2018-05-01,0402010J0AAACAC,89926.0
2018-05-01,0406000J0AAACAC,6041880.0
2018-05-01,1001010C0AAALAL,568746.0
2018-05-01,040201060AAALAL,888877.0
2018-05-01,0410010A0AAAAAA,3048454.0
2018-05-01,0209000A0AAAKAK,28035817.0
2018-05-01,0209000L0AAACAC,738594.0
2018-05-01,0601021A0AAABAB,1310323.0
2018-05-01,0202010P0AAAAAA,28556461.0
2018-05-01,0403030E0AAAEAE,383808.0
2018-05-01,0501011P0AAARAR,3473200.0
2018-05-01,0105010C0AAAAAA,213633.0
2018-05-01,0409010H0AAAHAH,1231314.0
2018-05-01,0202030X0AAAAAA,4171623.0
2018-05-01,1106000Z0AAAAAA,335380.0
2018-05-01,0501021L0AAACAC,1756900.0
2018-05-01,0603020G0AAADAD,1346125.0
2018-05-01,0205052B0AAAAAA,1210173.0
2018-05-01,0501030L0AAABAB,12206722.0
2018-05-01,0407020ADAAAAAA,17519981.0
2018-05-01,0409020C0AAADAD,1221669.0
2018-05-01,0501011P0AAASAS,4286300.0
2018-05-01,0404000M0AAAAAA,1418859.0
2018-05-01,0403030E0AAANAN,604327.0
2018-05-01,0411000D0AAAAAA,2559336.0
2018-05-01,0408010W0AAADAD,3270563.0
2018-05-01,0205051J0AAABAB,100971.0
2018-05-01,0603020T0AAAXAX,60781.0
2018-05-01,0403020H0AAAAAA,26743.0
2018-05-01,0203020I0AAADAD,2796643.0
2018-05-01,0304010G0AAACAC,8226579.0
2018-05-01,0906040G0AABIBI,922194.0
2018-05-01,0403030D0AAABAB,32955432.0
2018-05-01,0601022B0AAAYAY,328600.0
2018-05-01,0105010C0AAADAD,175177.0
2018-05-01,0407041R0AAADAD,180415.0
2018-05-01,0206020K0AAAAAA,2402273.0
2018-05-01,0409010B0AAAAAA,1595424.0
2018-05-01,020400040AAABAB,614509.0
2018-05-01,020400040AAAAAA,974655.0
2018-05-01,0407010H0AABGBG,66816578.0
2018-05-01,1002020T0AAABAB,1704755.0
2018-05-01,0407010F0AAADAD,56912510.0
2018-05-01,0403030X0AAAAAA,4016882.0
2018-05-01,040201060AAADAD,2621777.0
2018-05-01,0403030E0AAALAL,422508.0
2018-05-01,0206040X0AAAAAA,254143.0
2018-05-01,0105010E0AAABAB,10889964.0
2018-05-01,1305020D0AAAGAG,2849340.0
2018-05-01,0704050R0AAADAD,1060317.0
2018-05-01,1001010C0AAAEAE,6335221.0
2018-05-01,0206020R0AAAAAA,2356140.0
2018-05-01,0409010H0AAABAB,1485383.0
2018-05-01,0411000G0AAADAD,3579137.0
2018-05-01,0501090K0AAAIAI,156774.0
2018-05-01,0405010P0AAAAAA,9006531.0
2018-05-01,0604012P0AAAAAA,6876101.0
2018-05-01,1001010J0AAAEAE,45173896.0
2018-05-01,0404000S0AAAAAA,130016.0
2018-05-01,1103010G0AAAFAF,120080.0
2018-05-01,0212000P0AAAEAE,1566500.0
2018-05-01,0408010A0AAAAAA,8639458.0
2018-05-01,0501012G0AAABAB,28577039.0
2018-05-01,0206010F0AAAHAH,609900.0
2018-05-01,0205052V0AAAAAA,732343.0
2018-05-01,0204000R0AAAHAH,28516650.0
2018-05-01,1002020C0AAAIAI,21854417.0
2018-05-01,0803041S0AAAJAJ,206340.0
2018-05-01,0202030C0AAACAC,1490507.0
2018-05-01,0601022B0AAAZAZ,120720.0
2018-05-01,1001010N0AAADAD,2551536.0
2018-05-01,0407041T0AAACAC,1006423.0
2018-05-01,0501050B0AAADAD,5396473.0
2018-05-01,0402010J0AAAJAJ,781987.0
2018-05-01,0704020Z0AAAAAA,1562413.0
2018-05-01,0204000R0AAAKAK,1991616.0
2018-05-01,0409010N0AAADAD,5032453.0
2018-05-01,0103010N0AAAAAA,236519.0
2018-05-01,1106000L0AAAAAA,2092495.0
2018-05-01,0204000E0AAAGAG,20338457.0
2018-05-01,0503021C0AAADAD,2138137.0
2018-05-01,1310040Q0AAABAB,1591050.0
2018-05-01,0409010B0AAABAB,213880.0
2018-05-01,0402010J0AAAKAK,589989.0
2018-05-01,1001040V0AAAAAA,1014921.0
2018-05-01,040201030AAAKAK,4603108.0
2018-05-01,0403040Y0AAAAAA,6513146.0
2018-05-01,0205052Q0AAABAB,1222448.0
2018-05-01,0906040G0AABHBH,1642072.0
2018-05-01,1001030L0AAAAAA,743760.0
2018-05-01,0407020K0AAAEAE,34776.0
2018-05-01,0204000ABAAACAC,142417.0
2018-05-01,0205051L0AAABAB,17354031.0
2018-05-01,0606020A0AAACAC,7118640.0
2018-05-01,0402010ADAAADAD,1738793.0
2018-05-01,0205051R0AAAKAK,1739581.0
2018-05-01,1305030C0AAAAAA,1817040.0
2018-05-01,0407041T0AAAFAF,2685124.0
2018-05-01,0501012G0AAAQAQ,3758900.0
2018-05-01,0103050T0AAAAAA,928218.0
2018-05-01,0303020G0AAABAB,17913067.0
2018-05-01,1001010C0AAAFAF,87147.0
2018-05-01,0206010F0AACICI,613266.0
2018-05-01,0402010ADAAACAC,178376.0
2018-05-01,0408010G0AAAAAA,46079802.0
2018-05-01,0212000L0AAAAAA,14213825.0
2018-05-01,0212000Y0AAALAL,210275.0
2018-05-01,0402010ADAAAGAG,965179.0
2018-05-01,0408010AEAAAIAI,1680820.0
2018-05-01,0103050L0AAAGAG,2080229.0
2018-05-01,1106000AEAAAAAA,335342.5
2018-05-01,1001010P0AAADAD,30426690.0
2018-05-01,0205052N0AAADAD,33313715.0
2018-05-01,1001030U0AAABAB,11706236.0
2018-05-01,040702040AAAUAU,1569562.0
2018-05-01,1106000AHAAAAAA,128440.0
2018-05-01,0205040D0AAAQAQ,2239095.0
2018-05-01,0402010ADAAAAAA,2932755.0
2018-05-01,0501110C0AAAIAI,154214.0
2018-05-01,0406000B0AAAAAA,14629013.0
2018-05-01,0403040W0AAADAD,3093403.0
2018-05-01,0212000B0AAACAC,93777849.0
2018-05-01,0401010Y0AAAAAA,1578011.0
2018-05-01,1203010E0AAABAB,1784851.0
2018-05-01,0105010E0AAAPAP,1384906.0
2018-05-01,0205051J0AAAAAA,70443.0
2018-05-01,0408010G0AAACAC,8646239.0
2018-05-01,0407010F0AAAFAF,35807444.0
2018-05-01,0106020I0AAAHAH,847185.0
2018-05-01,1106000AFAAABAB,721341.0
2018-05-01,0411000E0AAAAAA,583000.0
2018-05-01,0403010F0AAACAC,1628521.0
2018-05-01,0605020E0AAACAC,12575.0
2018-05-01,131002030AAAAAA,3908955.0
2018-05-01,0403010X0AAAAAA,4527192.0
2018-05-01,040801020AAABAB,43054.0
2018-05-01,1304000G0AACACA,60540.0
2018-05-01,0404000L0AABMBM,68836.0
2018-05-01,0403010R0AAAAAA,2758480.0
2018-05-01,0203020I0AAAKAK,4700558.0
2018-05-01,0501130R0AAADAD,3188696.0
2018-05-01,0103010D0AAABAB,444869.0
2018-05-01,1304000Y0AABABA,12262950.0
2018-05-01,0407041ABAAAAAA,129443.0
2018-05-01,1106000P0AAAAAA,377765.0
2018-05-01,0401010Z0AAAAAA,13715045.0
2018-05-01,040801060AACSCS,1766212.0
2018-05-01,0411000D0AAAEAE,181091.0
2018-05-01,0206020L0AAABAB,8640219.0
2018-05-01,0201010F0AAADAD,5912278.0
2018-05-01,0501050B0AAAAAA,1104432.0
2018-05-01,0103050P0AAAFAF,18884843.0
2018-05-01,1002020S0AAABAB,2837382.0
2018-05-01,0403010F0AAAAAA,1011137.0
2018-05-01,0406000S0AAABAB,1665827.0
2018-05-01,0103050P0AAAAAA,262000706.0
2018-05-01,0604011G0AAAIAI,1153139.0
2018-05-01,1202010U0AAAAAA,592785.0
2018-05-01,0410010B0AAAAAA,204763.0
2018-05-01,1501041T0AAAAAA,398821.0
2018-05-01,0206020K0AAABAB,2678484.0
2018-05-01,0803041C0AAAAAA,1112725.0
2018-05-01,0601023B0AAACAC,1955689.0
2018-05-01,0501021L0AAAHAH,286532.0
2018-05-01,0601021A0AAAAAA,1695598.0
2018-05-01,0212000B0AAADAD,36328021.0
2018-05-01,1310020H0AAABAB,11807780.0
2018-05-01,0704020J0AAAAAA,8122410.0
2018-05-01,0409030R0AAAAAA,242671.0
2018-05-01,0905022S0AAABAB,1883082.0
2018-05-01,0501012G0AAAGAG,4477300.0
2018-05-01,0403040W0AAABAB,9348594.0
2018-05-01,1310020N0AAAAAA,3786840.0
2018-05-01,0407041Z0AAABAB,205057.0
2018-05-01,0501013K0AAAJAJ,5666898.0
2018-05-01,1001010AJAAADAD,415200.0
2018-05-01,0802010G0AAADAD,2129263.0
2018-05-01,0103050R0AAAAAA,6263638.0
2018-05-01,0103010T0AAAAAA,57693827.0
2018-05-01,0902013S0AAACAC,11244752.0
2018-05-01,1202020L0AACCCC,1312137.0
2018-05-01,0501080W0AAAEAE,7807106.0
2018-05-01,0603020T0AAATAT,433279.0
2018-05-01,1001010AHAAAAAA,2107625.0
2018-05-01,020400080AAACAC,1694537.0
2018-05-01,0212000AAAAABAB,3684055.0
2018-05-01,0803042A0AAAAAA,948808.0
2018-05-01,0205052P0AAAAAA,911742.0
2018-05-01,0304010W0AAADAD,1882010.0
2018-05-01,0403030Q0AAAAAA,63395334.0
2018-05-01,0106020I0AAAKAK,32722091.0
2018-05-01,0409010H0AAADAD,68933.0
2018-05-01,0204000ABAAABAB,801328.0
2018-05-01,0408010A0AAAHAH,14337450.0
2018-05-01,0402010ABAABFBF,135504.0
2018-05-01,0106020C0AAAAAA,13600327.0
2018-05-01,0408010A0AAABAB,12112356.0
2018-05-01,0402010D0AAAJAJ,913110.0
2018-05-01,0402010S0AAAIAI,1360006.0
2018-05-01,0103010T0AAAEAE,15742452.0
2018-05-01,0409020S0AAAHAH,762660.0
2018-05-01,0407010H0AAAAAA,51608306.0
2018-05-01,0408010H0AAAQAQ,1999671.0
2018-05-01,0205052X0AAAAAA,374073.0
2018-05-01,0212000P0AAADAD,1042967.0
2018-05-01,0501013B0AAAJAJ,2759300.0
2018-05-01,0702020F0AAAKAK,71820.0
2018-05-01,0409010H0AAACAC,870331.0
2018-05-01,0401010T0AAANAN,1593744.0
2018-05-01,0304010W0AAALAL,6550112.0
2018-05-01,1103010C0AAADAD,466888.0
2018-05-01,0403030Q0AAABAB,55970483.0
2018-05-01,0408010I0AAAAAA,676638.0
2018-05-01,0501060D0AAABAB,1106066.0
2018-05-01,0501013B0AAASAS,7080600.0
